"event_id","event_date","country","region","provstate","summary","weapdetail","source"
201705030013,2017-05-03,Libya,Middle East & North Africa,Benghazi,"05/03/2017: An explosive device detonated in Al Sabri neighborhood, Benghazi, Libya. At least four people, including an Armed Forces of Libya soldier, were injured in the blast. No group claimed responsibility for the attack.",,"""Hosted Product: Libya Press Review Security Terrorism Arabic Sources June 6, 201,"" Libya Foreign and Domestic Affairs Digest, June 6, 2017."
201705030014,2017-05-03,Pakistan,South Asia,Punjab,"05/03/2017: An explosive device detonated near the convoy of Wadera Shah Murad Masuri in Douli, Rajan Pur district, Punjab, Pakistan. Marusi, a tribal elder, was not harmed but at least three Aman Lashkars members were injured in the blast. No group claimed responsibility for the attack.",,"""Pakistan: Three peace body members injured in Dera Bugti blast,"" The News Online, May 4, 2017."
201705030015,2017-05-03,Pakistan,South Asia,Balochistan,"05/03/2017: Assailants opened fire on the vehicle of Master Shah Wali, a tribal elder, in Qila Abdullah district, Balochistan, Pakistan. At least two people, including Wali and his driver, were killed in the assault. No group claimed responsibility for the attack.",,"""Highlights: Pakistan Balochistan Press 04 May 2017,"" Summary, May 4, 2017."
201705030016,2017-05-03,Mali,Sub-Saharan Africa,Timbuktu,"05/03/2017: Assailants fired projectiles at a United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA) base in Timbuktu city, Mali. At least one peacekeeper was killed and nine other peacekeepers were injured in the attack. Jamaat Nusrat al-Islam wal Muslimin (JNIM) claimed responsibility for the incident.",Mortars and rockets were used in the attack.,"""Jihadists Claim Mali Attack That Killed UN Peacekeeper,"" AFP (World Service), May 4, 2017."
201705030018,2017-05-02,Afghanistan,South Asia,Ghor,"05/02/2017: Assailants abducted 13 members of a local police commander's family in Saghar, Ghor, Afghanistan. The outcome of the kidnapping is unknown. No group claimed responsibility for the incident; however, sources attributed the attack to the Taliban.",,"""Taliban abduct 13 relatives of ALP commander in Ghor,"" SalamWatandar.com, May 2, 2017."
201705090003,2017-05-09,Iraq,Middle East & North Africa,Nineveh,"05/09/2017: Assailants attacked Iraqi Volunteer Forces soldiers in western Mosul, Nineveh, Iraq. At least three soldiers were killed and six other soldiers were injured in the incident. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",,"""5 killed in Daesh attacks in Iraqï¿½s Mosul,"" Anadolu Ajansi, May 9, 2017."
201705030020,2017-05-03,India,South Asia,Maharashtra,"05/03/2017: An explosive device detonated near a Maharashtra Police vehicle in Hemalkasa, Maharashtra, India. Following the blast, assailants then opened fire on the vehicle. At least one officer was killed and 19 other officers were injured in the attack. No group claimed responsibility; however, sources attributed the incident to Maoists.",,"""Maharashtra: One cop killed, 19 personnel injured in landmine blast in Gadchiroli,"" DNA India, May 4, 2017."
201705030021,2017-05-03,India,South Asia,Maharashtra,"05/03/2017: Assailants opened fire on a Maharashtra Police convoy near Koparshi, Maharashtra, India. At least three officers were injured in the assault. No group claimed responsibility; however, sources attributed the attack to Maoists.",,"""Gadchiroli police commando killed in landmine blast triggered by Maoists,"" Indian Express, May 4, 2017."
201705030022,2017-05-03,Syria,Middle East & North Africa,Aleppo,"05/03/2017: An explosives-laden vehicle detonated near a Syrian Interim Government headquarters and Maytam Mosque in Azaz, Aleppo, Syria. At least four people were killed and four other people were injured in the blast. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",,"""Explosion near Turkish border kills five,"" Special Broadcasting Service, May 3, 2017."
201705030023,2017-05-03,Afghanistan,South Asia,Balkh,"05/03/2017: An explosive device detonated as an assailant was planting it in Chimtal, Balkh, Afghanistan. The assailant was killed in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Taliban.",A roadside bomb was used in the attack.,"""Taliban militant killed while planting roadside bomb in Balkh,"" Khaama Press, May 3, 2017."
201705030024,2017-05-03,India,South Asia,Jammu and Kashmir,"05/03/2017: Assailants attacked the Ellaquai Dehati Bank branch in Wahibugh, Jammu and Kashmir, India. There were no reported casualties; however, money was stolen in the incident. No group claimed responsibility for the attack.",,"""India: Another bank robbery in Kashmir: Militants decamp with around Rs four lakh,"" Daily Excelsior Online, May 3, 2017."
201705030025,2017-05-03,Afghanistan,South Asia,Kandahar,"05/03/2017: Two assailants, equipped with firearms and suicide vests, attacked a police post in Kandahar, Afghanistan. Both of the assailants and one civilian were killed and a second civilian was injured in the ensuing clash. The Taliban claimed responsibility for the incident.",,"""2 suicide bombers and a child killed in Kandahar clash,"" Khaama Press, May 4, 2017."
201705090030,2017-05-09,Afghanistan,South Asia,Kandahar,"05/09/2017: Assailants attacked a cleric in Kandahar, Afghanistan. The cleric was killed in the assault. No group claimed responsibility for the incident.",,"""Bomb attack in Afghanistan kills 2, including tribal leader,"" AP The Associated Press (Embargoed Data), May 10, 2017."
201705030026,2017-05-03,Afghanistan,South Asia,Kabul,"05/03/2017: A magnetic mine attached to a vehicle detonated in Company, Kabul, Afghanistan. A civilian was killed and seven civilians were injured in the blast. No group claimed responsibility for the incident.",A magnetic mine attached to a vehicle was used in the attack.,"""Mine blast kills, wounds eight civilians in Kabul - Afghan news agency,"" Afghan Islamic Press Online, May 3, 2017."
201705030033,2017-05-03,France,Western Europe,Corsica,"05/03/2017: Assailants threw an incendiary device at a real estate agency in Furiani, Corsica, France. There were no reported casualties in the attack. Corsican nationalists claimed responsibility for the attack.",A gas cylinder affixed to an inflammable device was used in the attack.,"""A new clandestine group claims attacks in Corsica,"" France 3 TV, June 23, 2017."
201705030034,2017-05-03,Libya,Middle East & North Africa,Benghazi,"05/03/2017: Assailants fired a rocket that struck a building in Shibna area, Benghazi, Libya. At least three civilians were killed and seven civilians were injured in the attack. An unknown group claimed responsibility for the incident and stated that the attack was carried out in retaliation for recent airstrikes.",A rocket was used in the attack.,"""Hosted Product: Libya Press Review Security Terrorism Arabic Sources May 4, 2017,"" Libya Foreign and Domestic Affairs Digest, May 4, 2017."
201705040006,2017-05-04,Somalia,Sub-Saharan Africa,Hiiraan,"05/04/2017: Assailants armed with projectiles and firearms attacked an unknown number of Somali National Army (SNA) and Ethiopian African Union Mission in Somalia (AMISOM) bases in Halgan, Hiiraan, Somalia. It is unknown whether there were any casualties in the ensuing clash. No group claimed responsibility; however, sources attributed the incident to Al-Shabaab.",Rocket-propelled grenades (RPGs) and firearms were used in the attack.,"""Islamist militants raid Ethiopian army base in Somalia,"" Shabeelle Media Network.net, May 4, 2017."
201705040014,2017-05-04,Afghanistan,South Asia,Ghazni,"05/04/2017: An explosives-laden vehicle detonated prematurely in Ab Band, Ghazni, Afghanistan. At least 16 assailants were killed and 14 were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the incident to the Taliban and the Tehrik-i-Taliban Pakistan (TTP).",,"""Afghanistan- Car bomb kills several Taliban in Ghazni: Police,"" Global English (Middle East and North Africa Financial Network), May 4, 2017."
201705040015,2017-05-04,Philippines,Southeast Asia,Cagayan,"05/04/2017: Assailants attacked a Philippine National Police (PNP) outpost in Annafatan, Cagayan, Philippines. An unknown number of officers were injured in the assault. The New People's Army (NPA) claimed responsibility for the attack.",,"""Reds raid Cagayan police outpost,"" Philippine Star, May 5, 2017."
201705040016,2017-05-04,Philippines,Southeast Asia,Iloilo,"05/04/2017: Assailants shot and killed a Citizens Armed Forces Geographical Unit (CAFGU) member in Igtuble, Iloilo, Philippines. The New People's Army (NPA) claimed responsibility for the attack.",M16 armalite assault rifles were used in the attack.,"""NPA not yet pinned on Banga arson in Aklan - police,"" Philippines Daily Inquirer, May 10, 2017."
201705040017,2017-05-04,India,South Asia,Jammu and Kashmir,"05/04/2017: Assailants opened fire on a taxi cab transporting Indian Army soldiers in Kiloora, Jammu and Kashmir, India. The civilian driver was killed and at least two soldiers were injured in the assault. No group claimed responsibility; however, sources attributed the attack to the Hizbul Mujahideen (HM).",AK-47 assault rifles were used in the attack.,"""India: HM behind killing of Army officer,"" Daily Excelsior Online, May 12, 2017."
201705040019,2017-05-04,Afghanistan,South Asia,Nuristan,"05/04/2017: Assailants attacked security posts in Waygal, Nuristan, Afghanistan. It is unknown whether there were any casualties in the ensuing clash, which lasted until May 7, 2017. No group claimed responsibility; however, sources attributed the incident to the Taliban.","Mortars, machine guns, and rifles were used in the attack.","""Afghanistan- Residents panic as rebels mount attacks on Nuristran posts,"" Global English (Middle East and North Africa Financial Network), May 8, 2017."
201705040021,2017-05-04,Nigeria,Sub-Saharan Africa,Borno,"05/04/2017: Two female suicide bombers detonated in Mandarari, Konduga district, Borno, Nigeria. In addition to the two assailants, at least five people were killed and six other people were injured in the blasts. No group claimed responsibility; however, sources attributed the attack to Boko Haram.",,"""Seven killed in Borno suicide attack,"" Nigeria Punch, May 6, 2017."
201705040024,2017-05-04,India,South Asia,Odisha,"05/04/2017: Assailants set fire to four SPR Construction Company vehicles at Balla Junction near Maji Gumandi, Odisha, India. There were no reported casualties in the attack. The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident and urged people not to join authorities or support the construction project. The group also stated that the government would use the roads being created to harm local tribes.",,"""Vehicles torched by Left Wing Extremists to stop road work in Koraput,"" New Indian Express, May 6, 2017."
201705040025,2017-05-04,Nigeria,Sub-Saharan Africa,Ogun,"05/04/2017: Assailants opened fire on a Nigerian Marine Police base in Iwopin, Ogun, Nigeria. At least one officer was killed and two other officers were injured in the assault. No group claimed responsibility for the attack.",,"""Nigeria: Suspected Militants Attack Marine Base, Kill Officer,"" Premium Times, May 6, 2017."
201705040026,2017-05-04,India,South Asia,Assam,"05/04/2017: Assailants threw a grenade at a civilian residence in Milanpur, Assam, India. At least two people were injured in the blast. No group claimed responsibility; however, sources suspected that the attack was carried out by the United Liberation Front of Assam (ULFA).",,"""Blast in Assam's Tinsukia district, two injured,"" New Indian Express, May 4, 2017."
201705040027,2017-05-04,India,South Asia,Chhattisgarh,"05/04/2017: Assailants abducted a suspected police informant from his residence in Khadpadi, Chhattisgarh, India. The victim was shot and killed in the street outside of his residence. No group claimed responsibility; however, sources attributed the attack to Maoists.",,"""MAOISTS KILL VILLAGER IN KONDAGAON,"" The Pioneer (India), May 5, 2017."
201705040028,2017-05-04,Pakistan,South Asia,Punjab,"05/04/2017: Assailants shot and killed an Ahmadi civilian in Saddar, Rahim Yar Khan district, Punjab, Pakistan. No group claimed responsibility for the attack.",,"""Two civilians injured in a bomb blast in Assam,"" South Asian Terrorism Portal, May 5, 2017."
201705040029,2017-05-04,Nepal,South Asia,Province 4,"05/04/2017: An explosive device was discovered and defused at the residence of Ram Chandra Joshi , a Nepali Congress Party (NC) mayoral candidate, in Kushma, Province 4, Nepal. No group claimed responsibility; however, authorities arrested Communist Party of Nepal - Maoist (CPN-Maoist-Chand) members in connection with the attack.",A socket bomb was used in the attack.,"""IED recovered from NC candidateï¿½s house, 5 held,"" Kathmandu Post, May 6, 2017."
201705050001,2017-05-05,Iraq,Middle East & North Africa,Diyala,"05/05/2017: Assailants attacked an Iraqi Volunteer Forces checkpoint near Sharwin, Diyala, Iraq. At least one soldier was killed in the incident. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",,"""Iraq: Security Roundup 1900 GMT 06 May 2017,"" Summary, May 6, 2017."
201705050002,2017-05-05,Iraq,Middle East & North Africa,Baghdad,"05/05/2017: An explosive device detonated near an Iraqi Police Service (IPS) patrol in Arab Ebjur neighborhood, Baghdad, Iraq. At least three police officers were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack.",,"""Two civilians killed, three wounded in two blasts, western Baghdad,"" Iraqi News, May 6, 2017."
201705050008,2017-05-05,Afghanistan,South Asia,Kunduz,"05/05/2017: Assailants attacked Qalay-i-Zal district in Kunduz, Afghanistan. There were an unknown number of casualties in the ensuing clash, which lasted until May 6, 2017. The Taliban claimed responsibility for the incident.",,"""Taliban captures district in Afghanistan's Kunduz,"" Ani News, May 6, 2017."
201705050003,2017-05-05,Iraq,Middle East & North Africa,Saladin,"05/05/2017: An explosive device detonated near the convoy of Brigadier General Kawa Tawfiq in Zarkah, Saladin, Iraq. At least one Peshmerga captain was killed and two other people, including Tawfiq, a Peshmerga comander, and a guard, were injured in the blast. No group claimed responsibility for the attack.",A roadside bomb was used in the attack.,"""One Peshmerga officer killed and two wounded south of Kirkuk,"" Kirkuk Now, May 5, 2017."
201705050004,2017-05-05,Somalia,Sub-Saharan Africa,Banaadir,"05/05/2017: An explosive device attached to the vehicle of Abdikarim Sheikh Mohamed detonated in Taleh neighborhood, Mogadishu, Somalia. Mohamed, the Horseed International University founder and current chairperson, lost his leg and went into a coma. No group claimed responsibility; however, sources attributed the attack to Al-Shabaab.",,"""Car bomb leaves chairman of Somali university in coma,"" Deutsche Presse-Agentur, May 5, 2017."
201705050006,2017-05-05,Philippines,Southeast Asia,Bukidnon,"05/05/2017: Assailants dressed in Philippine National Police (PNP) uniforms attacked the Davao Security and Investigation Agency (DASIA) compound in Poblacion neighborhood, Valencia City, Bukidnon, Philippines. There were no reported casualties in the incident. This was one of two related attacks that occurred in and around the DASIA compound in Poblacion neighborhood on the same day. The New People's Army (NPA) claimed responsibility for the incident and stated that DASIA was targeted for enabling capitalism.",,"""Offensive on vs NPA rebels holding soldier in Bukidnon,"" EDGE Davao, May 8, 2017."
201705080035,2017-05-08,Iraq,Middle East & North Africa,Basra,"05/08/2017: An explosive device detonated a civilian residence in Abu al Khasib, Basra, Iraq. There were no reported casualties. No group claimed responsibility for the incident.",A locally-made explosive device was used in the attack.,"""Revision: Iraq: Roundup of Violent Activities Targeting Civilians 07-15 May 2017,"" Summary, May 7, 2017."
201705050007,2017-05-05,Philippines,Southeast Asia,Bukidnon,"05/05/2017: Assailants dressed in Philippine National Police (PNP) uniforms set up a roadblock and abducted a Philippine Army (PA) soldier outside the Davao Security and Investigation Agency (DASIA) compound in Poblacion neighborhood, Valencia City, Bukidnon, Philippines. The soldier was injured and released on May 23, 2017. This was one of two related attacks that occurred in and around the DASIA compound in Poblacion neighborhood on the same day. The New People's Army (NPA) claimed responsibility for the incident.",,"""Soldier abducted by Reds freed in Valencia,"" Journal Online, May 24, 2017."
201705050009,2017-05-05,South Sudan,Sub-Saharan Africa,Terekeka,"05/05/2017: Assailants opened fire on a passenger bus along Juba-Bor Road in Sudan-Safari, Terekeka, South Sudan. This was one of two related attacks along the same road on this date. At least 30 people were killed and 15 other people were injured across both assaults. No group claimed responsibility for the incidents.",,"""At least 23 killed in two road ambushes in South Sudan,"" Deutsche Presse-Agentur, May 6, 2017."
201705050010,2017-05-05,South Sudan,Sub-Saharan Africa,Terekeka,"05/05/2017: Assailants opened fire on a passenger bus along Juba-Bor Road in Sudan-Safari, Terekeka, South Sudan. This was one of two related attacks along the same road on this date. At least 30 people were killed and 15 other people were injured across both assaults. No group claimed responsibility for the incidents.",,"""At least 23 killed in two road ambushes in South Sudan,"" Deutsche Presse-Agentur, May 6, 2017."
201705050011,2017-05-05,Thailand,Southeast Asia,Narathiwat,"05/05/2017: An explosive device detonated near Border Patrol Police (BPP) soldiers on a road close to the Sungai Kolok River in Tor Yamu, Tak Bai district, Narathiwat, Thailand. At least one soldier was injured in the blast. No group claimed responsibility for the attack.",A 20-kilogram roadside bomb planted inside a cooking gas cylinder and containing batteries connected to a wire was used in the attack.,"""Thailand: Narathiwat blast wounds border patrol officer,"" Bangkok Post Online, May 6, 2017."
201705050012,2017-05-06,Philippines,Southeast Asia,Davao Oriental,"05/06/2017: Assailants attacked MilOro Mining Corporation heavy mining equipment in Cabuaya, Davao Oriental, Philippines. There were no reported casualties in the incident. This was one of two related attacks targeting MilOro Mining Corporation in Mati City district on the same day. The New People's Army (NPA) claimed responsibility for the incidents.",,"""3 NPAs killed, 5 wounded in fierce gun battle,"" Manila Bulletin, May 18, 2017."
201705050013,2017-05-05,Afghanistan,South Asia,Helmand,"05/05/2017: Assailants opened fire on a police checkpoint in Lashkar Gah, Helmand, Afghanistan. Four police officers were killed in the attack. No group claimed responsibility for the incident.",,"""Taliban capture Afghan district after heavy clash,"" Oman Tribune, May 6, 2017."
201705050014,2017-05-05,Chad,Sub-Saharan Africa,Lac,"05/05/2017: Assailants attacked a Military of Chad outpost in Kaiga, Lac, Chad. At least 49 people, including nine soldiers and 40 assailants, were killed and an unknown number of other soldiers and assailants were injured in the ensuing clash. No group claimed responsibility; however, sources attributed the incident to Boko Haram.",,"""9 Chadian soldiers killed by Boko Haram attackers,"" Xinhua General News Service, May 5, 2017."
201705050018,2017-05-05,Nepal,South Asia,Province 3,"05/05/2017: Assailants set fire to the vehicle of Ram Krishna Thapa in Shivalaya neighborhood, Panchakanya, Province 3, Nepal. Thapa, a Nepali Congress Party (NC) local council chair candidate, was not harmed as there were no reported casualties in the attack. No group claimed responsibility for the incident.",,"""Election candidates' vehicles set on fire,"" Kathmandu Post, May 6, 2017."
201705050020,2017-05-05,India,South Asia,Andhra Pradesh,"05/05/2017: An explosive device detonated in Visakhapatnam district, Andhra Pradesh, India. One Home Guard officer was killed in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",A roadside landmine was used in the attack.,"""Maoists trigger landmine blast, home guard dead,"" The Times of India, May 6, 2017."
201705060002,2017-05-06,Iraq,Middle East & North Africa,Al Anbar,"05/06/2017: An explosive device detonated at a parking lot in Abu Ghraib, Al Anbar, Iraq. At least three people were injured in the blast. No group claimed responsibility for the attack.",,"""Two civilians killed, three wounded in two blasts, western Baghdad,"" Iraqi News, May 6, 2017."
201705060003,2017-05-06,Iraq,Middle East & North Africa,Baghdad,"05/06/2017: An explosive device attached to a civilian vehicle detonated in Johad neighborhood, Baghdad, Iraq. At least two people were killed in the blast. No group claimed responsibility for the attack.",,"""Two civilians killed, three wounded in two blasts, western Baghdad,"" Iraqi News, May 6, 2017."
201705060004,2017-05-06,Iraq,Middle East & North Africa,Diyala,"05/06/2017: Two explosives-laden vehicles were discovered and defused in eastern Diyala governorate, Iraq. No group claimed responsibility for the attack.",,"""Iraq: Security Roundup 1900 GMT 06 May 2017,"" Summary, May 6, 2017."
201705090001,2017-05-09,Iraq,Middle East & North Africa,Baghdad,"05/09/2017: An explosive device detonated near a marketplace in Suwaib neighborhood, Baghdad, Iraq. At least one person was killed and three other people were injured in the blast. No group claimed responsibility for the attack.",,"""One killed, three wounded in southwestern Baghdad explosion,"" Iraqi News, May 9, 2017."
201705060005,2017-05-06,Iraq,Middle East & North Africa,Nineveh,"05/06/2017: Four suicide bombers detonated explosives-laden vehicles near Iraqi Police Service (IPS) officers in western Mosul, Nineveh, Iraq. In addition to the four assailants, at least nine officers were killed and three other officers were injured in the blasts. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack.",,"""Nine security officials killed in car bomb attacks in Mosul,"" Asian News International (ANI), May 7, 2017."
201705110002,2017-05-11,Iraq,Middle East & North Africa,Karbala,"05/11/2017: Assailants attacked Wadi al-Ghadaf village in Karbala, Iraq. There were no reported casualties in the ensuing clash with security forces. No group claimed responsibility; however, sources attributed the incident to the Islamic State of Iraq and the Levant (ISIL).",,"""Iraq: Security Roundup 1900 GMT 11 May 2017,"" Summary, May 11, 2017."
201705060006,2017-05-06,Ukraine,Eastern Europe,Odessa,"05/06/2017: Assailants threw a grenade at a building housing non-governmental organizations, including Odessa's Self-Defense, on Kanatna Street in Odessa city, Ukraine. There were no reported casualties in the blast. No group claimed responsibility for the attack.",An RGD-5 grenade was used in the attack.,"""Ukrainian police probing Odessa blast,"" Interfax-Ukraine, May 6, 2017."
201705060007,2017-05-06,Somalia,Sub-Saharan Africa,Gedo,"05/06/2017: Assailants armed with projectiles and firearms attacked Kenyan soldiers at an African Union Mission in Somalia (AMISOM) base in Tarako, Gedo, Somalia. There were an unknown number of casualties in the ensuing clash. This was one of two related attacks in Bardere district on the same day. Al-Shabaab claimed responsibility for the incidents.",Rocket-propelled grenades (RPGs) and machine guns were used in the attack.,"""Latest headlines: Somalia: Kenyan Soldiers feared dead as al-Shabaab raids KDF base,"" Radio Garowe, May 8, 2017."
201705060008,2017-05-06,Somalia,Sub-Saharan Africa,Gedo,"05/06/2017: An explosive device detonated near an African Union Mission in Somalia (AMISOM) convoy of Kenyan soldiers between Tarako and Baardheere in Bardere district, Gedo, Somalia. It is unknown whether there were any casualties in the blast. This was one of two related attacks in Bardere district on the same day. Al-Shabaab claimed responsibility for the incidents.",A roadside bomb was used in the attack.,"""Somalia: Al-Shabaab Fighters Attack Kenyan Troops in Southwestern Region of Gedo,"" Dhacdo.com, May 7, 2017."
201705060009,2017-05-06,Philippines,Southeast Asia,Davao Oriental,"05/06/2017: Assailants attacked MilOro Mining Corporation heavy mining equipment in Macambol, Davao Oriental, Philippines. There were no reported casualties in the incident. This was one of two related attacks targeting MilOro Mining Corporation in Mati City district on the same day. The New People's Army (NPA) claimed responsibility for the incidents.",,"""3 NPAs killed, 5 wounded in fierce gun battle,"" Manila Bulletin, May 18, 2017."
201705060010,2017-05-06,Philippines,Southeast Asia,Maguindanao,"05/06/2017: An explosive device detonated near an Armed Forces of the Philippines (AFP) armored personnel carrier in Pagatin, Maguindanao, Philippines. There were no reported casualties in the blast. The Bangsamoro Islamic Freedom Movement (BIFM) claimed responsibility for the attack.",A remote-controlled roadside bomb using a mobile phone was used in the attack.,"""BIFF sets off bomb on soldiers in Maguindanao; no one hurt,"" Philippines Daily Inquirer, May 11, 2017."
201705060011,2017-05-06,Egypt,Middle East & North Africa,North Sinai,"05/06/2017: Assailants shot and killed a Christian civilian at a barbershop in Arish, North Sinai, Egypt. The Sinai Province of the Islamic State claimed responsibility for the attack.",,"""IS militants kill Christian man in northern Sinai,"" AP The Associated Press (Embargoed Data), May 7, 2017."
201705060012,2017-05-06,India,South Asia,Jammu and Kashmir,"05/06/2017: Assailants opened fire on Indian Police Service (IPS) officers along Srinagar-Jammu National Highway in Mir Bazar, Jammu and Kashmir, India. At least six people, including one officer, four civilians, and one assailant, were killed and three other people, including two civilians and one assailant, were injured in the ensuing clash. No group claimed responsibility; however, sources attributed the attack to Lashkar-e-Taiba (LeT).",,"""5 dead after militants ambush police as tensions worsen in Kashmir,"" Japan Economic Newswire, May 7, 2017."
201705060013,2017-05-07,Afghanistan,South Asia,Nangarhar,"05/07/2017: Two suicide bombers detonated prematurely as they were attempting to target security forces in Sorkamar, Nangarhar, Afghanistan. The two assailants were the only reported casualties. No group claimed responsibility; however, sources attributed the attack to the Khorasan Chapter of the Islamic State.",Two explosives-laden vests were used in the attack.,"""Afghanistan: 2 ISIS suicide bombers killed in premature blast before targeting Afghan forces,"" Khaama Press Online, May 7, 2017."
201705060026,2017-05-06,Somalia,Sub-Saharan Africa,Middle Shebelle,"05/06/2017: Assailants abducted two Somali National Army (SNA) soldiers from a public transit bus in Biyo Cadde, Middle Shebelle, Somalia. Both hostages were beheaded a short time later. Al-Shabaab claimed responsibility for the attack.",,"""Somalia: Militants beheads government soldiers in Mahaday,"" Radio Garowe, May 6, 2017."
201705060027,2017-05-06,Philippines,Southeast Asia,Metropolitan Manila,"05/06/2017: An explosives-laden package detonated at the Imamate Islamic Center in Quiapo neighborhood, Manila, Philippines. At least two people were killed and four other people were injured in the blast. The device was thought to be targeting Nasser Abinal, an Imam at the mosque. This was one of two coordinated attacks in Quiapo on the same night. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents; however, authorities denied that the group was involved.",,"""Quiapo blast probe back to zero,"" Philippines Daily Inquirer, June 1, 2017."
201705070002,2017-05-07,Iraq,Middle East & North Africa,Nineveh,"05/07/2017: At least five explosives-laden vehicles were discovered and defused in Haramat neighborhood, Mosul, Nineveh, Iraq. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack.",,"""Iraq: Security Roundup 1900 GMT 07 May 2017,"" Summary, May 7, 2017."
201705070003,2017-05-08,Iraq,Middle East & North Africa,Diyala,"05/08/2017: Assailants attacked an Iraqi Volunteer Forces checkpoint in Sharwin, Diyala, Iraq. An unknown number of soldiers were injured in the assault. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",,"""Overnight IS attack leaves injuries among Diyala tribal fighters,"" Iraqi News, May 8, 2017."
201705060028,2017-05-06,Philippines,Southeast Asia,Metropolitan Manila,"05/06/2017: An explosive device detonated at the site of an earlier blast at the Imamate Islamic Center in Quiapo neighborhood, Manila, Philippines. At least two Philippine National Police (PNP) officers were injured in the blast. This was one of two coordinated attacks in Quiapo on the same night. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents; however, authorities denied that the group was involved.",,"""Quiapo blast probe back to zero,"" Philippines Daily Inquirer, June 1, 2017."
201705060030,2017-05-06,Pakistan,South Asia,Federally Administered Tribal Areas,"05/06/2017: An explosive device detonated near a Frontier Constabulary (FC) vehicle in Spinwam subdistrict, Federally Administered Tribal Areas, Pakistan. At least two officers were killed in the blast. No group claimed responsibility for the attack.",A remote-controlled roadside bomb was used in the attack.,"""Two soldiers killed in NWA bomb blast,"" Khyber News, May 6, 2017."
201705060031,2017-05-06,Nepal,South Asia,Province 3,"05/06/2017: Assailants set fire to a Communist Party of Nepal: Unified Marxist-Leninist (CPN-UML) election vehicle in Sangramtar, Province 3, Nepal. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,"""Election candidates' vehicles set on fire,"" Kathmandu Post, May 6, 2017."
201705060032,2017-05-06,Philippines,Southeast Asia,Maguindanao,"05/06/2017: Assailants opened fire on a Philippine National Police (PNP) patrol in Macabiso, Sultan Mastura district, Maguindanao, Philippines. At least one officer was injured in the assault. No group claimed responsibility for the attack.",,"""Off-duty cop killed, police detachment harassed in Maguindanao,"" Philippine Star, May 7, 2017."
201705060034,2017-05-08,Libya,Middle East & North Africa,Misrata,"05/08/2017: Assailants launched a rocket-propelled grenade at the Security Directorate building in Bani Walid, Misrata, Libya. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources suspected that the Tripoli Province of the Islamic State may have carried out the attack.",A rocket-propelled grenade (RPG) was used in the attack.,"""Hosted Product: Libya Press Review Security Terrorism Arabic Sources May 9, 2017,"" Libya Foreign and Domestic Affairs Digest, May 9, 2017."
201705070001,2017-05-07,Iraq,Middle East & North Africa,Nineveh,"05/07/2017: Assailants fired rockets at a marketplace in Maawsil al-Jadidah neighborhood, Mosul, Nineveh, Iraq. At least four people were killed and nine other people were injured in the attack. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",Katyusha rockets were used in the attack.,"""Civilians killed, injured due to Islamic State attack, coalition airstrikes in western Mosul,"" Iraqi News, May 7, 2017."
201705070004,2017-05-07,Iraq,Middle East & North Africa,Kirkuk,"05/07/2017: Five suicide bombers attacked the Kiwan Military Base on Kirkuk-Dibis Highway in Kirkuk city, Iraq. Two of the assailants detonated while the other three assailants were shot and killed by Peshmerga soldiers at the base. In addition to the five assailants, at least two soldiers were killed and three other soldiers were injured in the attack. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",Explosives-laden vests and firearms were used in the attack.,"""Kurdish forces kill 5 IS suicide bombers near Iraq's Kirkuk,"" Xinhua General News Service, May 7, 2017."
201705070006,2017-05-07,Iraq,Middle East & North Africa,Baghdad,"05/07/2017: An explosive device detonated along a road in Jisr Diyala neighborhood, Baghdad, Iraq. At least one person was injured in the blast. No group claimed responsibility for the attack.",A roadside bomb was used in the attack.,"""Two blasts in Baghdad injure 4 people: police sources,"" Iraqi News, May 7, 2017."
201705070007,2017-05-07,Iraq,Middle East & North Africa,Baghdad,"05/07/2017: An explosive device detonated along a road in Arab Ebjur neighborhood, Baghdad, Iraq. At least three people was injured in the blast. No group claimed responsibility for the attack.",A roadside bomb was used in the attack.,"""Two blasts in Baghdad injure 4 people: police sources,"" Iraqi News, May 7, 2017."
